666
1 2 3
8 9 10
8 10 12
8 11 14
8 12 16
8 13 18
8 14 20
8 15 22
8 16 24
8 17 26
8 18 28
8 19 30
8 20 32
8 21 34
8 22 36
8 23 1
8 24 3
8 25 5
8 26 7
8 27 26
8 28 25
8 29 24
8 30 23
8 31 22
8 32 21
8 33 20
8 34 19
8 35 18
8 36 17
8 37 16
9 10 11
9 11 13
9 12 15
9 13 17
9 14 19
9 15 21
9 16 23
9 17 25
9 18 27
9 19 29
9 20 31
9 21 33
9 22 35
9 23 37
9 24 2
9 25 4
9 26 6
9 27 8
9 28 27
9 29 26
9 30 25
9 31 24
9 32 23
9 33 22
9 34 21
9 35 20
9 36 19
9 37 18
10 11 12
10 12 14
10 13 16
10 14 18
10 15 20
10 16 22
10 17 24
10 18 26
10 19 28
10 20 30
10 21 32
10 22 34
10 23 36
10 24 1
10 25 3
10 26 5
10 27 7
10 28 9
10 29 28
10 30 27
10 31 26
10 32 25
10 33 24
10 34 23
10 35 22
10 36 21
10 37 20
11 12 13
11 13 15
11 14 17
11 15 19
11 16 21
11 17 23
11 18 25
11 19 27
11 20 29
11 21 31
11 22 33
11 23 35
11 24 37
11 25 2
11 26 4
11 27 6
11 28 8
11 29 10
11 30 29
11 31 28
11 32 27
11 33 26
11 34 25
11 35 24
11 36 23
11 37 22
12 13 14
12 14 16
12 15 18
12 16 20
12 17 22
12 18 24
12 19 26
12 20 28
12 21 30
12 22 32
12 23 34
12 24 36
12 25 1
12 26 3
12 27 5
12 28 7
12 29 9
12 30 11
12 31 30
12 32 29
12 33 28
12 34 27
12 35 26
12 36 25
12 37 24
13 14 15
13 15 17
13 16 19
13 17 21
13 18 23
13 19 25
13 20 27
13 21 29
13 22 31
13 23 33
13 24 35
13 25 37
13 26 2
13 27 4
13 28 6
13 29 8
13 30 10
13 31 12
13 32 31
13 33 30
13 34 29
13 35 28
13 36 27
13 37 26
14 15 16
14 16 18
14 17 20
14 18 22
14 19 24
14 20 26
14 21 28
14 22 30
14 23 32
14 24 34
14 25 36
14 26 1
14 27 3
14 28 5
14 29 7
14 30 9
14 31 11
14 32 13
14 33 32
14 34 31
14 35 30
14 36 29
14 37 28
15 16 17
15 17 19
15 18 21
15 19 23
15 20 25
15 21 27
15 22 29
15 23 31
15 24 33
15 25 35
15 26 37
15 27 2
15 28 4
15 29 6
15 30 8
15 31 10
15 32 12
15 33 14
15 34 33
15 35 32
15 36 31
15 37 30
16 17 18
16 18 20
16 19 22
16 20 24
16 21 26
16 22 28
16 23 30
16 24 32
16 25 34
16 26 36
16 27 1
16 28 3
16 29 5
16 30 7
16 31 9
16 32 11
16 33 13
16 34 15
16 35 34
16 36 33
16 37 32
17 18 19
17 19 21
17 20 23
17 21 25
17 22 27
17 23 29
17 24 31
17 25 33
17 26 35
17 27 37
17 28 2
17 29 4
17 30 6
17 31 8
17 32 10
17 33 12
17 34 14
17 35 16
17 36 35
17 37 34
18 19 20
18 20 22
18 21 24
18 22 26
18 23 28
18 24 30
18 25 32
18 26 34
18 27 36
18 28 1
18 29 3
18 30 5
18 31 7
18 32 9
18 33 11
18 34 13
18 35 15
18 36 17
18 37 36
19 20 21
19 21 23
19 22 25
19 23 27
19 24 29
19 25 31
19 26 33
19 27 35
19 28 37
19 29 2
19 30 4
19 31 6
19 32 8
19 33 10
19 34 12
19 35 14
19 36 16
19 37 18
20 21 22
20 22 24
20 23 26
20 24 28
20 25 30
20 26 32
20 27 34
20 28 36
20 29 1
20 30 3
20 31 5
20 32 7
20 33 9
20 34 11
20 35 13
20 36 15
20 37 17
21 22 23
21 23 25
21 24 27
21 25 29
21 26 31
21 27 33
21 28 35
21 29 37
21 30 2
21 31 4
21 32 6
21 33 8
21 34 10
21 35 12
21 36 14
21 37 16
22 23 24
22 24 26
22 25 28
22 26 30
22 27 32
22 28 34
22 29 36
22 30 1
22 31 3
22 32 5
22 33 7
22 34 9
22 35 11
22 36 13
22 37 15
23 24 25
23 25 27
23 26 29
23 27 31
23 28 33
23 29 35
23 30 37
23 31 2
23 32 4
23 33 6
23 34 8
23 35 10
23 36 12
23 37 14
24 25 26
24 26 28
24 27 30
24 28 32
24 29 34
24 30 36
24 31 1
24 32 3
24 33 5
24 34 7
24 35 9
24 36 11
24 37 13
25 26 27
25 27 29
25 28 31
25 29 33
25 30 35
25 31 37
25 32 2
25 33 4
25 34 6
25 35 8
25 36 10
25 37 12
26 27 28
26 28 30
26 29 32
26 30 34
26 31 36
26 32 1
26 33 3
26 34 5
26 35 7
26 36 9
26 37 11
27 28 29
27 29 31
27 30 33
27 31 35
27 32 37
27 33 2
27 34 4
27 35 6
27 36 8
27 37 10
28 29 30
28 30 32
28 31 34
28 32 36
28 33 1
28 34 3
28 35 5
28 36 7
28 37 9
29 30 31
29 31 33
29 32 35
29 33 37
29 34 2
29 35 4
29 36 6
29 37 8
30 31 32
30 32 34
30 33 36
30 34 1
30 35 3
30 36 5
30 37 7
31 32 33
31 33 35
31 34 37
31 35 2
31 36 4
31 37 6
32 33 34
32 34 36
32 35 1
32 36 3
32 37 5
33 34 35
33 35 37
33 36 2
33 37 4
34 35 36
34 36 1
34 37 3
35 36 37
35 37 2
36 37 1
