3570
1 2 3
3 67 24
3 68 23
3 69 22
3 70 21
3 71 20
3 72 19
3 73 18
3 74 17
3 75 16
3 76 15
3 77 14
3 78 13
3 79 12
3 80 11
3 81 10
3 82 9
3 83 8
3 84 7
3 85 6
4 5 6
4 6 8
4 7 10
4 8 12
4 9 14
4 10 16
4 11 18
4 12 20
4 13 22
4 14 24
4 15 26
4 16 28
4 17 30
4 18 32
4 19 34
4 20 36
4 21 38
4 22 40
4 23 42
4 24 44
4 25 46
4 26 48
4 27 50
4 28 52
4 29 54
4 30 56
4 31 58
4 32 60
4 33 62
4 34 64
4 35 66
4 36 68
4 37 70
4 38 72
4 39 74
4 40 76
4 41 78
4 42 80
4 43 82
4 44 84
4 45 1
4 46 3
4 47 46
4 48 45
4 49 44
4 50 43
4 51 42
4 52 41
4 53 40
4 54 39
4 55 38
4 56 37
4 57 36
4 58 35
4 59 34
4 60 33
4 61 32
4 62 31
4 63 30
4 64 29
4 65 28
4 66 27
4 67 26
4 68 25
4 69 24
4 70 23
4 71 22
4 72 21
4 73 20
4 74 19
4 75 18
4 76 17
4 77 16
4 78 15
4 79 14
4 80 13
4 81 12
4 82 11
4 83 10
4 84 9
4 85 8
5 6 7
5 7 9
5 8 11
5 9 13
5 10 15
5 11 17
5 12 19
5 13 21
5 14 23
5 15 25
5 16 27
5 17 29
5 18 31
5 19 33
5 20 35
5 21 37
5 22 39
5 23 41
5 24 43
5 25 45
5 26 47
5 27 49
5 28 51
5 29 53
5 30 55
5 31 57
5 32 59
5 33 61
5 34 63
5 35 65
5 36 67
5 37 69
5 38 71
5 39 73
5 40 75
5 41 77
5 42 79
5 43 81
5 44 83
5 45 85
5 46 2
5 47 4
5 48 47
5 49 46
5 50 45
5 51 44
5 52 43
5 53 42
5 54 41
5 55 40
5 56 39
5 57 38
5 58 37
5 59 36
5 60 35
5 61 34
5 62 33
5 63 32
5 64 31
5 65 30
5 66 29
5 67 28
5 68 27
5 69 26
5 70 25
5 71 24
5 72 23
5 73 22
5 74 21
5 75 20
5 76 19
5 77 18
5 78 17
5 79 16
5 80 15
5 81 14
5 82 13
5 83 12
5 84 11
5 85 10
6 7 8
6 8 10
6 9 12
6 10 14
6 11 16
6 12 18
6 13 20
6 14 22
6 15 24
6 16 26
6 17 28
6 18 30
6 19 32
6 20 34
6 21 36
6 22 38
6 23 40
6 24 42
6 25 44
6 26 46
6 27 48
6 28 50
6 29 52
6 30 54
6 31 56
6 32 58
6 33 60
6 34 62
6 35 64
6 36 66
6 37 68
6 38 70
6 39 72
6 40 74
6 41 76
6 42 78
6 43 80
6 44 82
6 45 84
6 46 1
6 47 3
6 48 5
6 49 48
6 50 47
6 51 46
6 52 45
6 53 44
6 54 43
6 55 42
6 56 41
6 57 40
6 58 39
6 59 38
6 60 37
6 61 36
6 62 35
6 63 34
6 64 33
6 65 32
6 66 31
6 67 30
6 68 29
6 69 28
6 70 27
6 71 26
6 72 25
6 73 24
6 74 23
6 75 22
6 76 21
6 77 20
6 78 19
6 79 18
6 80 17
6 81 16
6 82 15
6 83 14
6 84 13
6 85 12
7 8 9
7 9 11
7 10 13
7 11 15
7 12 17
7 13 19
7 14 21
7 15 23
7 16 25
7 17 27
7 18 29
7 19 31
7 20 33
7 21 35
7 22 37
7 23 39
7 24 41
7 25 43
7 26 45
7 27 47
7 28 49
7 29 51
7 30 53
7 31 55
7 32 57
7 33 59
7 34 61
7 35 63
7 36 65
7 37 67
7 38 69
7 39 71
7 40 73
7 41 75
7 42 77
7 43 79
7 44 81
7 45 83
7 46 85
7 47 2
7 48 4
7 49 6
7 50 49
7 51 48
7 52 47
7 53 46
7 54 45
7 55 44
7 56 43
7 57 42
7 58 41
7 59 40
7 60 39
7 61 38
7 62 37
7 63 36
7 64 35
7 65 34
7 66 33
7 67 32
7 68 31
7 69 30
7 70 29
7 71 28
7 72 27
7 73 26
7 74 25
7 75 24
7 76 23
7 77 22
7 78 21
7 79 20
7 80 19
7 81 18
7 82 17
7 83 16
7 84 15
7 85 14
8 9 10
8 10 12
8 11 14
8 12 16
8 13 18
8 14 20
8 15 22
8 16 24
8 17 26
8 18 28
8 19 30
8 20 32
8 21 34
8 22 36
8 23 38
8 24 40
8 25 42
8 26 44
8 27 46
8 28 48
8 29 50
8 30 52
8 31 54
8 32 56
8 33 58
8 34 60
8 35 62
8 36 64
8 37 66
8 38 68
8 39 70
8 40 72
8 41 74
8 42 76
8 43 78
8 44 80
8 45 82
8 46 84
8 47 1
8 48 3
8 49 5
8 50 7
8 51 50
8 52 49
8 53 48
8 54 47
8 55 46
8 56 45
8 57 44
8 58 43
8 59 42
8 60 41
8 61 40
8 62 39
8 63 38
8 64 37
8 65 36
8 66 35
8 67 34
8 68 33
8 69 32
8 70 31
8 71 30
8 72 29
8 73 28
8 74 27
8 75 26
8 76 25
8 77 24
8 78 23
8 79 22
8 80 21
8 81 20
8 82 19
8 83 18
8 84 17
8 85 16
9 10 11
9 11 13
9 12 15
9 13 17
9 14 19
9 15 21
9 16 23
9 17 25
9 18 27
9 19 29
9 20 31
9 21 33
9 22 35
9 23 37
9 24 39
9 25 41
9 26 43
9 27 45
9 28 47
9 29 49
9 30 51
9 31 53
9 32 55
9 33 57
9 34 59
9 35 61
9 36 63
9 37 65
9 38 67
9 39 69
9 40 71
9 41 73
9 42 75
9 43 77
9 44 79
9 45 81
9 46 83
9 47 85
9 48 2
9 49 4
9 50 6
9 51 8
9 52 51
9 53 50
9 54 49
9 55 48
9 56 47
9 57 46
9 58 45
9 59 44
9 60 43
9 61 42
9 62 41
9 63 40
9 64 39
9 65 38
9 66 37
9 67 36
9 68 35
9 69 34
9 70 33
9 71 32
9 72 31
9 73 30
9 74 29
9 75 28
9 76 27
9 77 26
9 78 25
9 79 24
9 80 23
9 81 22
9 82 21
9 83 20
9 84 19
9 85 18
10 11 12
10 12 14
10 13 16
10 14 18
10 15 20
10 16 22
10 17 24
10 18 26
10 19 28
10 20 30
10 21 32
10 22 34
10 23 36
10 24 38
10 25 40
10 26 42
10 27 44
10 28 46
10 29 48
10 30 50
10 31 52
10 32 54
10 33 56
10 34 58
10 35 60
10 36 62
10 37 64
10 38 66
10 39 68
10 40 70
10 41 72
10 42 74
10 43 76
10 44 78
10 45 80
10 46 82
10 47 84
10 48 1
10 49 3
10 50 5
10 51 7
10 52 9
10 53 52
10 54 51
10 55 50
10 56 49
10 57 48
10 58 47
10 59 46
10 60 45
10 61 44
10 62 43
10 63 42
10 64 41
10 65 40
10 66 39
10 67 38
10 68 37
10 69 36
10 70 35
10 71 34
10 72 33
10 73 32
10 74 31
10 75 30
10 76 29
10 77 28
10 78 27
10 79 26
10 80 25
10 81 24
10 82 23
10 83 22
10 84 21
10 85 20
11 12 13
11 13 15
11 14 17
11 15 19
11 16 21
11 17 23
11 18 25
11 19 27
11 20 29
11 21 31
11 22 33
11 23 35
11 24 37
11 25 39
11 26 41
11 27 43
11 28 45
11 29 47
11 30 49
11 31 51
11 32 53
11 33 55
11 34 57
11 35 59
11 36 61
11 37 63
11 38 65
11 39 67
11 40 69
11 41 71
11 42 73
11 43 75
11 44 77
11 45 79
11 46 81
11 47 83
11 48 85
11 49 2
11 50 4
11 51 6
11 52 8
11 53 10
11 54 53
11 55 52
11 56 51
11 57 50
11 58 49
11 59 48
11 60 47
11 61 46
11 62 45
11 63 44
11 64 43
11 65 42
11 66 41
11 67 40
11 68 39
11 69 38
11 70 37
11 71 36
11 72 35
11 73 34
11 74 33
11 75 32
11 76 31
11 77 30
11 78 29
11 79 28
11 80 27
11 81 26
11 82 25
11 83 24
11 84 23
11 85 22
12 13 14
12 14 16
12 15 18
12 16 20
12 17 22
12 18 24
12 19 26
12 20 28
12 21 30
12 22 32
12 23 34
12 24 36
12 25 38
12 26 40
12 27 42
12 28 44
12 29 46
12 30 48
12 31 50
12 32 52
12 33 54
12 34 56
12 35 58
12 36 60
12 37 62
12 38 64
12 39 66
12 40 68
12 41 70
12 42 72
12 43 74
12 44 76
12 45 78
12 46 80
12 47 82
12 48 84
12 49 1
12 50 3
12 51 5
12 52 7
12 53 9
12 54 11
12 55 54
12 56 53
12 57 52
12 58 51
12 59 50
12 60 49
12 61 48
12 62 47
12 63 46
12 64 45
12 65 44
12 66 43
12 67 42
12 68 41
12 69 40
12 70 39
12 71 38
12 72 37
12 73 36
12 74 35
12 75 34
12 76 33
12 77 32
12 78 31
12 79 30
12 80 29
12 81 28
12 82 27
12 83 26
12 84 25
12 85 24
13 14 15
13 15 17
13 16 19
13 17 21
13 18 23
13 19 25
13 20 27
13 21 29
13 22 31
13 23 33
13 24 35
13 25 37
13 26 39
13 27 41
13 28 43
13 29 45
13 30 47
13 31 49
13 32 51
13 33 53
13 34 55
13 35 57
13 36 59
13 37 61
13 38 63
13 39 65
13 40 67
13 41 69
13 42 71
13 43 73
13 44 75
13 45 77
13 46 79
13 47 81
13 48 83
13 49 85
13 50 2
13 51 4
13 52 6
13 53 8
13 54 10
13 55 12
13 56 55
13 57 54
13 58 53
13 59 52
13 60 51
13 61 50
13 62 49
13 63 48
13 64 47
13 65 46
13 66 45
13 67 44
13 68 43
13 69 42
13 70 41
13 71 40
13 72 39
13 73 38
13 74 37
13 75 36
13 76 35
13 77 34
13 78 33
13 79 32
13 80 31
13 81 30
13 82 29
13 83 28
13 84 27
13 85 26
14 15 16
14 16 18
14 17 20
14 18 22
14 19 24
14 20 26
14 21 28
14 22 30
14 23 32
14 24 34
14 25 36
14 26 38
14 27 40
14 28 42
14 29 44
14 30 46
14 31 48
14 32 50
14 33 52
14 34 54
14 35 56
14 36 58
14 37 60
14 38 62
14 39 64
14 40 66
14 41 68
14 42 70
14 43 72
14 44 74
14 45 76
14 46 78
14 47 80
14 48 82
14 49 84
14 50 1
14 51 3
14 52 5
14 53 7
14 54 9
14 55 11
14 56 13
14 57 56
14 58 55
14 59 54
14 60 53
14 61 52
14 62 51
14 63 50
14 64 49
14 65 48
14 66 47
14 67 46
14 68 45
14 69 44
14 70 43
14 71 42
14 72 41
14 73 40
14 74 39
14 75 38
14 76 37
14 77 36
14 78 35
14 79 34
14 80 33
14 81 32
14 82 31
14 83 30
14 84 29
14 85 28
15 16 17
15 17 19
15 18 21
15 19 23
15 20 25
15 21 27
15 22 29
15 23 31
15 24 33
15 25 35
15 26 37
15 27 39
15 28 41
15 29 43
15 30 45
15 31 47
15 32 49
15 33 51
15 34 53
15 35 55
15 36 57
15 37 59
15 38 61
15 39 63
15 40 65
15 41 67
15 42 69
15 43 71
15 44 73
15 45 75
15 46 77
15 47 79
15 48 81
15 49 83
15 50 85
15 51 2
15 52 4
15 53 6
15 54 8
15 55 10
15 56 12
15 57 14
15 58 57
15 59 56
15 60 55
15 61 54
15 62 53
15 63 52
15 64 51
15 65 50
15 66 49
15 67 48
15 68 47
15 69 46
15 70 45
15 71 44
15 72 43
15 73 42
15 74 41
15 75 40
15 76 39
15 77 38
15 78 37
15 79 36
15 80 35
15 81 34
15 82 33
15 83 32
15 84 31
15 85 30
16 17 18
16 18 20
16 19 22
16 20 24
16 21 26
16 22 28
16 23 30
16 24 32
16 25 34
16 26 36
16 27 38
16 28 40
16 29 42
16 30 44
16 31 46
16 32 48
16 33 50
16 34 52
16 35 54
16 36 56
16 37 58
16 38 60
16 39 62
16 40 64
16 41 66
16 42 68
16 43 70
16 44 72
16 45 74
16 46 76
16 47 78
16 48 80
16 49 82
16 50 84
16 51 1
16 52 3
16 53 5
16 54 7
16 55 9
16 56 11
16 57 13
16 58 15
16 59 58
16 60 57
16 61 56
16 62 55
16 63 54
16 64 53
16 65 52
16 66 51
16 67 50
16 68 49
16 69 48
16 70 47
16 71 46
16 72 45
16 73 44
16 74 43
16 75 42
16 76 41
16 77 40
16 78 39
16 79 38
16 80 37
16 81 36
16 82 35
16 83 34
16 84 33
16 85 32
17 18 19
17 19 21
17 20 23
17 21 25
17 22 27
17 23 29
17 24 31
17 25 33
17 26 35
17 27 37
17 28 39
17 29 41
17 30 43
17 31 45
17 32 47
17 33 49
17 34 51
17 35 53
17 36 55
17 37 57
17 38 59
17 39 61
17 40 63
17 41 65
17 42 67
17 43 69
17 44 71
17 45 73
17 46 75
17 47 77
17 48 79
17 49 81
17 50 83
17 51 85
17 52 2
17 53 4
17 54 6
17 55 8
17 56 10
17 57 12
17 58 14
17 59 16
17 60 59
17 61 58
17 62 57
17 63 56
17 64 55
17 65 54
17 66 53
17 67 52
17 68 51
17 69 50
17 70 49
17 71 48
17 72 47
17 73 46
17 74 45
17 75 44
17 76 43
17 77 42
17 78 41
17 79 40
17 80 39
17 81 38
17 82 37
17 83 36
17 84 35
17 85 34
18 19 20
18 20 22
18 21 24
18 22 26
18 23 28
18 24 30
18 25 32
18 26 34
18 27 36
18 28 38
18 29 40
18 30 42
18 31 44
18 32 46
18 33 48
18 34 50
18 35 52
18 36 54
18 37 56
18 38 58
18 39 60
18 40 62
18 41 64
18 42 66
18 43 68
18 44 70
18 45 72
18 46 74
18 47 76
18 48 78
18 49 80
18 50 82
18 51 84
18 52 1
18 53 3
18 54 5
18 55 7
18 56 9
18 57 11
18 58 13
18 59 15
18 60 17
18 61 60
18 62 59
18 63 58
18 64 57
18 65 56
18 66 55
18 67 54
18 68 53
18 69 52
18 70 51
18 71 50
18 72 49
18 73 48
18 74 47
18 75 46
18 76 45
18 77 44
18 78 43
18 79 42
18 80 41
18 81 40
18 82 39
18 83 38
18 84 37
18 85 36
19 20 21
19 21 23
19 22 25
19 23 27
19 24 29
19 25 31
19 26 33
19 27 35
19 28 37
19 29 39
19 30 41
19 31 43
19 32 45
19 33 47
19 34 49
19 35 51
19 36 53
19 37 55
19 38 57
19 39 59
19 40 61
19 41 63
19 42 65
19 43 67
19 44 69
19 45 71
19 46 73
19 47 75
19 48 77
19 49 79
19 50 81
19 51 83
19 52 85
19 53 2
19 54 4
19 55 6
19 56 8
19 57 10
19 58 12
19 59 14
19 60 16
19 61 18
19 62 61
19 63 60
19 64 59
19 65 58
19 66 57
19 67 56
19 68 55
19 69 54
19 70 53
19 71 52
19 72 51
19 73 50
19 74 49
19 75 48
19 76 47
19 77 46
19 78 45
19 79 44
19 80 43
19 81 42
19 82 41
19 83 40
19 84 39
19 85 38
20 21 22
20 22 24
20 23 26
20 24 28
20 25 30
20 26 32
20 27 34
20 28 36
20 29 38
20 30 40
20 31 42
20 32 44
20 33 46
20 34 48
20 35 50
20 36 52
20 37 54
20 38 56
20 39 58
20 40 60
20 41 62
20 42 64
20 43 66
20 44 68
20 45 70
20 46 72
20 47 74
20 48 76
20 49 78
20 50 80
20 51 82
20 52 84
20 53 1
20 54 3
20 55 5
20 56 7
20 57 9
20 58 11
20 59 13
20 60 15
20 61 17
20 62 19
20 63 62
20 64 61
20 65 60
20 66 59
20 67 58
20 68 57
20 69 56
20 70 55
20 71 54
20 72 53
20 73 52
20 74 51
20 75 50
20 76 49
20 77 48
20 78 47
20 79 46
20 80 45
20 81 44
20 82 43
20 83 42
20 84 41
20 85 40
21 22 23
21 23 25
21 24 27
21 25 29
21 26 31
21 27 33
21 28 35
21 29 37
21 30 39
21 31 41
21 32 43
21 33 45
21 34 47
21 35 49
21 36 51
21 37 53
21 38 55
21 39 57
21 40 59
21 41 61
21 42 63
21 43 65
21 44 67
21 45 69
21 46 71
21 47 73
21 48 75
21 49 77
21 50 79
21 51 81
21 52 83
21 53 85
21 54 2
21 55 4
21 56 6
21 57 8
21 58 10
21 59 12
21 60 14
21 61 16
21 62 18
21 63 20
21 64 63
21 65 62
21 66 61
21 67 60
21 68 59
21 69 58
21 70 57
21 71 56
21 72 55
21 73 54
21 74 53
21 75 52
21 76 51
21 77 50
21 78 49
21 79 48
21 80 47
21 81 46
21 82 45
21 83 44
21 84 43
21 85 42
22 23 24
22 24 26
22 25 28
22 26 30
22 27 32
22 28 34
22 29 36
22 30 38
22 31 40
22 32 42
22 33 44
22 34 46
22 35 48
22 36 50
22 37 52
22 38 54
22 39 56
22 40 58
22 41 60
22 42 62
22 43 64
22 44 66
22 45 68
22 46 70
22 47 72
22 48 74
22 49 76
22 50 78
22 51 80
22 52 82
22 53 84
22 54 1
22 55 3
22 56 5
22 57 7
22 58 9
22 59 11
22 60 13
22 61 15
22 62 17
22 63 19
22 64 21
22 65 64
22 66 63
22 67 62
22 68 61
22 69 60
22 70 59
22 71 58
22 72 57
22 73 56
22 74 55
22 75 54
22 76 53
22 77 52
22 78 51
22 79 50
22 80 49
22 81 48
22 82 47
22 83 46
22 84 45
22 85 44
23 24 25
23 25 27
23 26 29
23 27 31
23 28 33
23 29 35
23 30 37
23 31 39
23 32 41
23 33 43
23 34 45
23 35 47
23 36 49
23 37 51
23 38 53
23 39 55
23 40 57
23 41 59
23 42 61
23 43 63
23 44 65
23 45 67
23 46 69
23 47 71
23 48 73
23 49 75
23 50 77
23 51 79
23 52 81
23 53 83
23 54 85
23 55 2
23 56 4
23 57 6
23 58 8
23 59 10
23 60 12
23 61 14
23 62 16
23 63 18
23 64 20
23 65 22
23 66 65
23 67 64
23 68 63
23 69 62
23 70 61
23 71 60
23 72 59
23 73 58
23 74 57
23 75 56
23 76 55
23 77 54
23 78 53
23 79 52
23 80 51
23 81 50
23 82 49
23 83 48
23 84 47
23 85 46
24 25 26
24 26 28
24 27 30
24 28 32
24 29 34
24 30 36
24 31 38
24 32 40
24 33 42
24 34 44
24 35 46
24 36 48
24 37 50
24 38 52
24 39 54
24 40 56
24 41 58
24 42 60
24 43 62
24 44 64
24 45 66
24 46 68
24 47 70
24 48 72
24 49 74
24 50 76
24 51 78
24 52 80
24 53 82
24 54 84
24 55 1
24 56 3
24 57 5
24 58 7
24 59 9
24 60 11
24 61 13
24 62 15
24 63 17
24 64 19
24 65 21
24 66 23
24 67 66
24 68 65
24 69 64
24 70 63
24 71 62
24 72 61
24 73 60
24 74 59
24 75 58
24 76 57
24 77 56
24 78 55
24 79 54
24 80 53
24 81 52
24 82 51
24 83 50
24 84 49
24 85 48
25 26 27
25 27 29
25 28 31
25 29 33
25 30 35
25 31 37
25 32 39
25 33 41
25 34 43
25 35 45
25 36 47
25 37 49
25 38 51
25 39 53
25 40 55
25 41 57
25 42 59
25 43 61
25 44 63
25 45 65
25 46 67
25 47 69
25 48 71
25 49 73
25 50 75
25 51 77
25 52 79
25 53 81
25 54 83
25 55 85
25 56 2
25 57 4
25 58 6
25 59 8
25 60 10
25 61 12
25 62 14
25 63 16
25 64 18
25 65 20
25 66 22
25 67 24
25 68 67
25 69 66
25 70 65
25 71 64
25 72 63
25 73 62
25 74 61
25 75 60
25 76 59
25 77 58
25 78 57
25 79 56
25 80 55
25 81 54
25 82 53
25 83 52
25 84 51
25 85 50
26 27 28
26 28 30
26 29 32
26 30 34
26 31 36
26 32 38
26 33 40
26 34 42
26 35 44
26 36 46
26 37 48
26 38 50
26 39 52
26 40 54
26 41 56
26 42 58
26 43 60
26 44 62
26 45 64
26 46 66
26 47 68
26 48 70
26 49 72
26 50 74
26 51 76
26 52 78
26 53 80
26 54 82
26 55 84
26 56 1
26 57 3
26 58 5
26 59 7
26 60 9
26 61 11
26 62 13
26 63 15
26 64 17
26 65 19
26 66 21
26 67 23
26 68 25
26 69 68
26 70 67
26 71 66
26 72 65
26 73 64
26 74 63
26 75 62
26 76 61
26 77 60
26 78 59
26 79 58
26 80 57
26 81 56
26 82 55
26 83 54
26 84 53
26 85 52
27 28 29
27 29 31
27 30 33
27 31 35
27 32 37
27 33 39
27 34 41
27 35 43
27 36 45
27 37 47
27 38 49
27 39 51
27 40 53
27 41 55
27 42 57
27 43 59
27 44 61
27 45 63
27 46 65
27 47 67
27 48 69
27 49 71
27 50 73
27 51 75
27 52 77
27 53 79
27 54 81
27 55 83
27 56 85
27 57 2
27 58 4
27 59 6
27 60 8
27 61 10
27 62 12
27 63 14
27 64 16
27 65 18
27 66 20
27 67 22
27 68 24
27 69 26
27 70 69
27 71 68
27 72 67
27 73 66
27 74 65
27 75 64
27 76 63
27 77 62
27 78 61
27 79 60
27 80 59
27 81 58
27 82 57
27 83 56
27 84 55
27 85 54
28 29 30
28 30 32
28 31 34
28 32 36
28 33 38
28 34 40
28 35 42
28 36 44
28 37 46
28 38 48
28 39 50
28 40 52
28 41 54
28 42 56
28 43 58
28 44 60
28 45 62
28 46 64
28 47 66
28 48 68
28 49 70
28 50 72
28 51 74
28 52 76
28 53 78
28 54 80
28 55 82
28 56 84
28 57 1
28 58 3
28 59 5
28 60 7
28 61 9
28 62 11
28 63 13
28 64 15
28 65 17
28 66 19
28 67 21
28 68 23
28 69 25
28 70 27
28 71 70
28 72 69
28 73 68
28 74 67
28 75 66
28 76 65
28 77 64
28 78 63
28 79 62
28 80 61
28 81 60
28 82 59
28 83 58
28 84 57
28 85 56
29 30 31
29 31 33
29 32 35
29 33 37
29 34 39
29 35 41
29 36 43
29 37 45
29 38 47
29 39 49
29 40 51
29 41 53
29 42 55
29 43 57
29 44 59
29 45 61
29 46 63
29 47 65
29 48 67
29 49 69
29 50 71
29 51 73
29 52 75
29 53 77
29 54 79
29 55 81
29 56 83
29 57 85
29 58 2
29 59 4
29 60 6
29 61 8
29 62 10
29 63 12
29 64 14
29 65 16
29 66 18
29 67 20
29 68 22
29 69 24
29 70 26
29 71 28
29 72 71
29 73 70
29 74 69
29 75 68
29 76 67
29 77 66
29 78 65
29 79 64
29 80 63
29 81 62
29 82 61
29 83 60
29 84 59
29 85 58
30 31 32
30 32 34
30 33 36
30 34 38
30 35 40
30 36 42
30 37 44
30 38 46
30 39 48
30 40 50
30 41 52
30 42 54
30 43 56
30 44 58
30 45 60
30 46 62
30 47 64
30 48 66
30 49 68
30 50 70
30 51 72
30 52 74
30 53 76
30 54 78
30 55 80
30 56 82
30 57 84
30 58 1
30 59 3
30 60 5
30 61 7
30 62 9
30 63 11
30 64 13
30 65 15
30 66 17
30 67 19
30 68 21
30 69 23
30 70 25
30 71 27
30 72 29
30 73 72
30 74 71
30 75 70
30 76 69
30 77 68
30 78 67
30 79 66
30 80 65
30 81 64
30 82 63
30 83 62
30 84 61
30 85 60
31 32 33
31 33 35
31 34 37
31 35 39
31 36 41
31 37 43
31 38 45
31 39 47
31 40 49
31 41 51
31 42 53
31 43 55
31 44 57
31 45 59
31 46 61
31 47 63
31 48 65
31 49 67
31 50 69
31 51 71
31 52 73
31 53 75
31 54 77
31 55 79
31 56 81
31 57 83
31 58 85
31 59 2
31 60 4
31 61 6
31 62 8
31 63 10
31 64 12
31 65 14
31 66 16
31 67 18
31 68 20
31 69 22
31 70 24
31 71 26
31 72 28
31 73 30
31 74 73
31 75 72
31 76 71
31 77 70
31 78 69
31 79 68
31 80 67
31 81 66
31 82 65
31 83 64
31 84 63
31 85 62
32 33 34
32 34 36
32 35 38
32 36 40
32 37 42
32 38 44
32 39 46
32 40 48
32 41 50
32 42 52
32 43 54
32 44 56
32 45 58
32 46 60
32 47 62
32 48 64
32 49 66
32 50 68
32 51 70
32 52 72
32 53 74
32 54 76
32 55 78
32 56 80
32 57 82
32 58 84
32 59 1
32 60 3
32 61 5
32 62 7
32 63 9
32 64 11
32 65 13
32 66 15
32 67 17
32 68 19
32 69 21
32 70 23
32 71 25
32 72 27
32 73 29
32 74 31
32 75 74
32 76 73
32 77 72
32 78 71
32 79 70
32 80 69
32 81 68
32 82 67
32 83 66
32 84 65
32 85 64
33 34 35
33 35 37
33 36 39
33 37 41
33 38 43
33 39 45
33 40 47
33 41 49
33 42 51
33 43 53
33 44 55
33 45 57
33 46 59
33 47 61
33 48 63
33 49 65
33 50 67
33 51 69
33 52 71
33 53 73
33 54 75
33 55 77
33 56 79
33 57 81
33 58 83
33 59 85
33 60 2
33 61 4
33 62 6
33 63 8
33 64 10
33 65 12
33 66 14
33 67 16
33 68 18
33 69 20
33 70 22
33 71 24
33 72 26
33 73 28
33 74 30
33 75 32
33 76 75
33 77 74
33 78 73
33 79 72
33 80 71
33 81 70
33 82 69
33 83 68
33 84 67
33 85 66
34 35 36
34 36 38
34 37 40
34 38 42
34 39 44
34 40 46
34 41 48
34 42 50
34 43 52
34 44 54
34 45 56
34 46 58
34 47 60
34 48 62
34 49 64
34 50 66
34 51 68
34 52 70
34 53 72
34 54 74
34 55 76
34 56 78
34 57 80
34 58 82
34 59 84
34 60 1
34 61 3
34 62 5
34 63 7
34 64 9
34 65 11
34 66 13
34 67 15
34 68 17
34 69 19
34 70 21
34 71 23
34 72 25
34 73 27
34 74 29
34 75 31
34 76 33
34 77 76
34 78 75
34 79 74
34 80 73
34 81 72
34 82 71
34 83 70
34 84 69
34 85 68
35 36 37
35 37 39
35 38 41
35 39 43
35 40 45
35 41 47
35 42 49
35 43 51
35 44 53
35 45 55
35 46 57
35 47 59
35 48 61
35 49 63
35 50 65
35 51 67
35 52 69
35 53 71
35 54 73
35 55 75
35 56 77
35 57 79
35 58 81
35 59 83
35 60 85
35 61 2
35 62 4
35 63 6
35 64 8
35 65 10
35 66 12
35 67 14
35 68 16
35 69 18
35 70 20
35 71 22
