2346
1 2 3
4 34 64
4 35 66
4 36 68
4 37 1
4 38 3
4 39 38
4 40 37
4 41 36
4 42 35
4 43 34
4 44 33
4 45 32
4 46 31
4 47 30
4 48 29
4 49 28
4 50 27
4 51 26
4 52 25
4 53 24
4 54 23
4 55 22
4 56 21
4 57 20
4 58 19
4 59 18
4 60 17
4 61 16
4 62 15
4 63 14
4 64 13
4 65 12
4 66 11
4 67 10
4 68 9
4 69 8
5 6 7
5 7 9
5 8 11
5 9 13
5 10 15
5 11 17
5 12 19
5 13 21
5 14 23
5 15 25
5 16 27
5 17 29
5 18 31
5 19 33
5 20 35
5 21 37
5 22 39
5 23 41
5 24 43
5 25 45
5 26 47
5 27 49
5 28 51
5 29 53
5 30 55
5 31 57
5 32 59
5 33 61
5 34 63
5 35 65
5 36 67
5 37 69
5 38 2
5 39 4
5 40 39
5 41 38
5 42 37
5 43 36
5 44 35
5 45 34
5 46 33
5 47 32
5 48 31
5 49 30
5 50 29
5 51 28
5 52 27
5 53 26
5 54 25
5 55 24
5 56 23
5 57 22
5 58 21
5 59 20
5 60 19
5 61 18
5 62 17
5 63 16
5 64 15
5 65 14
5 66 13
5 67 12
5 68 11
5 69 10
6 7 8
6 8 10
6 9 12
6 10 14
6 11 16
6 12 18
6 13 20
6 14 22
6 15 24
6 16 26
6 17 28
6 18 30
6 19 32
6 20 34
6 21 36
6 22 38
6 23 40
6 24 42
6 25 44
6 26 46
6 27 48
6 28 50
6 29 52
6 30 54
6 31 56
6 32 58
6 33 60
6 34 62
6 35 64
6 36 66
6 37 68
6 38 1
6 39 3
6 40 5
6 41 40
6 42 39
6 43 38
6 44 37
6 45 36
6 46 35
6 47 34
6 48 33
6 49 32
6 50 31
6 51 30
6 52 29
6 53 28
6 54 27
6 55 26
6 56 25
6 57 24
6 58 23
6 59 22
6 60 21
6 61 20
6 62 19
6 63 18
6 64 17
6 65 16
6 66 15
6 67 14
6 68 13
6 69 12
7 8 9
7 9 11
7 10 13
7 11 15
7 12 17
7 13 19
7 14 21
7 15 23
7 16 25
7 17 27
7 18 29
7 19 31
7 20 33
7 21 35
7 22 37
7 23 39
7 24 41
7 25 43
7 26 45
7 27 47
7 28 49
7 29 51
7 30 53
7 31 55
7 32 57
7 33 59
7 34 61
7 35 63
7 36 65
7 37 67
7 38 69
7 39 2
7 40 4
7 41 6
7 42 41
7 43 40
7 44 39
7 45 38
7 46 37
7 47 36
7 48 35
7 49 34
7 50 33
7 51 32
7 52 31
7 53 30
7 54 29
7 55 28
7 56 27
7 57 26
7 58 25
7 59 24
7 60 23
7 61 22
7 62 21
7 63 20
7 64 19
7 65 18
7 66 17
7 67 16
7 68 15
7 69 14
8 9 10
8 10 12
8 11 14
8 12 16
8 13 18
8 14 20
8 15 22
8 16 24
8 17 26
8 18 28
8 19 30
8 20 32
8 21 34
8 22 36
8 23 38
8 24 40
8 25 42
8 26 44
8 27 46
8 28 48
8 29 50
8 30 52
8 31 54
8 32 56
8 33 58
8 34 60
8 35 62
8 36 64
8 37 66
8 38 68
8 39 1
8 40 3
8 41 5
8 42 7
8 43 42
8 44 41
8 45 40
8 46 39
8 47 38
8 48 37
8 49 36
8 50 35
8 51 34
8 52 33
8 53 32
8 54 31
8 55 30
8 56 29
8 57 28
8 58 27
8 59 26
8 60 25
8 61 24
8 62 23
8 63 22
8 64 21
8 65 20
8 66 19
8 67 18
8 68 17
8 69 16
9 10 11
9 11 13
9 12 15
9 13 17
9 14 19
9 15 21
9 16 23
9 17 25
9 18 27
9 19 29
9 20 31
9 21 33
9 22 35
9 23 37
9 24 39
9 25 41
9 26 43
9 27 45
9 28 47
9 29 49
9 30 51
9 31 53
9 32 55
9 33 57
9 34 59
9 35 61
9 36 63
9 37 65
9 38 67
9 39 69
9 40 2
9 41 4
9 42 6
9 43 8
9 44 43
9 45 42
9 46 41
9 47 40
9 48 39
9 49 38
9 50 37
9 51 36
9 52 35
9 53 34
9 54 33
9 55 32
9 56 31
9 57 30
9 58 29
9 59 28
9 60 27
9 61 26
9 62 25
9 63 24
9 64 23
9 65 22
9 66 21
9 67 20
9 68 19
9 69 18
10 11 12
10 12 14
10 13 16
10 14 18
10 15 20
10 16 22
10 17 24
10 18 26
10 19 28
10 20 30
10 21 32
10 22 34
10 23 36
10 24 38
10 25 40
10 26 42
10 27 44
10 28 46
10 29 48
10 30 50
10 31 52
10 32 54
10 33 56
10 34 58
10 35 60
10 36 62
10 37 64
10 38 66
10 39 68
10 40 1
10 41 3
10 42 5
10 43 7
10 44 9
10 45 44
10 46 43
10 47 42
10 48 41
10 49 40
10 50 39
10 51 38
10 52 37
10 53 36
10 54 35
10 55 34
10 56 33
10 57 32
10 58 31
10 59 30
10 60 29
10 61 28
10 62 27
10 63 26
10 64 25
10 65 24
10 66 23
10 67 22
10 68 21
10 69 20
11 12 13
11 13 15
11 14 17
11 15 19
11 16 21
11 17 23
11 18 25
11 19 27
11 20 29
11 21 31
11 22 33
11 23 35
11 24 37
11 25 39
11 26 41
11 27 43
11 28 45
11 29 47
11 30 49
11 31 51
11 32 53
11 33 55
11 34 57
11 35 59
11 36 61
11 37 63
11 38 65
11 39 67
11 40 69
11 41 2
11 42 4
11 43 6
11 44 8
11 45 10
11 46 45
11 47 44
11 48 43
11 49 42
11 50 41
11 51 40
11 52 39
11 53 38
11 54 37
11 55 36
11 56 35
11 57 34
11 58 33
11 59 32
11 60 31
11 61 30
11 62 29
11 63 28
11 64 27
11 65 26
11 66 25
11 67 24
11 68 23
11 69 22
12 13 14
12 14 16
12 15 18
12 16 20
12 17 22
12 18 24
12 19 26
12 20 28
12 21 30
12 22 32
12 23 34
12 24 36
12 25 38
12 26 40
12 27 42
12 28 44
12 29 46
12 30 48
12 31 50
12 32 52
12 33 54
12 34 56
12 35 58
12 36 60
12 37 62
12 38 64
12 39 66
12 40 68
12 41 1
12 42 3
12 43 5
12 44 7
12 45 9
12 46 11
12 47 46
12 48 45
12 49 44
12 50 43
12 51 42
12 52 41
12 53 40
12 54 39
12 55 38
12 56 37
12 57 36
12 58 35
12 59 34
12 60 33
12 61 32
12 62 31
12 63 30
12 64 29
12 65 28
12 66 27
12 67 26
12 68 25
12 69 24
13 14 15
13 15 17
13 16 19
13 17 21
13 18 23
13 19 25
13 20 27
13 21 29
13 22 31
13 23 33
13 24 35
13 25 37
13 26 39
13 27 41
13 28 43
13 29 45
13 30 47
13 31 49
13 32 51
13 33 53
13 34 55
13 35 57
13 36 59
13 37 61
13 38 63
13 39 65
13 40 67
13 41 69
13 42 2
13 43 4
13 44 6
13 45 8
13 46 10
13 47 12
13 48 47
13 49 46
13 50 45
13 51 44
13 52 43
13 53 42
13 54 41
13 55 40
13 56 39
13 57 38
13 58 37
13 59 36
13 60 35
13 61 34
13 62 33
13 63 32
13 64 31
13 65 30
13 66 29
13 67 28
13 68 27
13 69 26
14 15 16
14 16 18
14 17 20
14 18 22
14 19 24
14 20 26
14 21 28
14 22 30
14 23 32
14 24 34
14 25 36
14 26 38
14 27 40
14 28 42
14 29 44
14 30 46
14 31 48
14 32 50
14 33 52
14 34 54
14 35 56
14 36 58
14 37 60
14 38 62
14 39 64
14 40 66
14 41 68
14 42 1
14 43 3
14 44 5
14 45 7
14 46 9
14 47 11
14 48 13
14 49 48
14 50 47
14 51 46
14 52 45
14 53 44
14 54 43
14 55 42
14 56 41
14 57 40
14 58 39
14 59 38
14 60 37
14 61 36
14 62 35
14 63 34
14 64 33
14 65 32
14 66 31
14 67 30
14 68 29
14 69 28
15 16 17
15 17 19
15 18 21
15 19 23
15 20 25
15 21 27
15 22 29
15 23 31
15 24 33
15 25 35
15 26 37
15 27 39
15 28 41
15 29 43
15 30 45
15 31 47
15 32 49
15 33 51
15 34 53
15 35 55
15 36 57
15 37 59
15 38 61
15 39 63
15 40 65
15 41 67
15 42 69
15 43 2
15 44 4
15 45 6
15 46 8
15 47 10
15 48 12
15 49 14
15 50 49
15 51 48
15 52 47
15 53 46
15 54 45
15 55 44
15 56 43
15 57 42
15 58 41
15 59 40
15 60 39
15 61 38
15 62 37
15 63 36
15 64 35
15 65 34
15 66 33
15 67 32
15 68 31
15 69 30
16 17 18
16 18 20
16 19 22
16 20 24
16 21 26
16 22 28
16 23 30
16 24 32
16 25 34
16 26 36
16 27 38
16 28 40
16 29 42
16 30 44
16 31 46
16 32 48
16 33 50
16 34 52
16 35 54
16 36 56
16 37 58
16 38 60
16 39 62
16 40 64
16 41 66
16 42 68
16 43 1
16 44 3
16 45 5
16 46 7
16 47 9
16 48 11
16 49 13
16 50 15
16 51 50
16 52 49
16 53 48
16 54 47
16 55 46
16 56 45
16 57 44
16 58 43
16 59 42
16 60 41
16 61 40
16 62 39
16 63 38
16 64 37
16 65 36
16 66 35
16 67 34
16 68 33
16 69 32
17 18 19
17 19 21
17 20 23
17 21 25
17 22 27
17 23 29
17 24 31
17 25 33
17 26 35
17 27 37
17 28 39
17 29 41
17 30 43
17 31 45
17 32 47
17 33 49
17 34 51
17 35 53
17 36 55
17 37 57
17 38 59
17 39 61
17 40 63
17 41 65
17 42 67
17 43 69
17 44 2
17 45 4
17 46 6
17 47 8
17 48 10
17 49 12
17 50 14
17 51 16
17 52 51
17 53 50
17 54 49
17 55 48
17 56 47
17 57 46
17 58 45
17 59 44
17 60 43
17 61 42
17 62 41
17 63 40
17 64 39
17 65 38
17 66 37
17 67 36
17 68 35
17 69 34
18 19 20
18 20 22
18 21 24
18 22 26
18 23 28
18 24 30
18 25 32
18 26 34
18 27 36
18 28 38
18 29 40
18 30 42
18 31 44
18 32 46
18 33 48
18 34 50
18 35 52
18 36 54
18 37 56
18 38 58
18 39 60
18 40 62
18 41 64
18 42 66
18 43 68
18 44 1
18 45 3
18 46 5
18 47 7
18 48 9
18 49 11
18 50 13
18 51 15
18 52 17
18 53 52
18 54 51
18 55 50
18 56 49
18 57 48
18 58 47
18 59 46
18 60 45
18 61 44
18 62 43
18 63 42
18 64 41
18 65 40
18 66 39
18 67 38
18 68 37
18 69 36
19 20 21
19 21 23
19 22 25
19 23 27
19 24 29
19 25 31
19 26 33
19 27 35
19 28 37
19 29 39
19 30 41
19 31 43
19 32 45
19 33 47
19 34 49
19 35 51
19 36 53
19 37 55
19 38 57
19 39 59
19 40 61
19 41 63
19 42 65
19 43 67
19 44 69
19 45 2
19 46 4
19 47 6
19 48 8
19 49 10
19 50 12
19 51 14
19 52 16
19 53 18
19 54 53
19 55 52
19 56 51
19 57 50
19 58 49
19 59 48
19 60 47
19 61 46
19 62 45
19 63 44
19 64 43
19 65 42
19 66 41
19 67 40
19 68 39
19 69 38
20 21 22
20 22 24
20 23 26
20 24 28
20 25 30
20 26 32
20 27 34
20 28 36
20 29 38
20 30 40
20 31 42
20 32 44
20 33 46
20 34 48
20 35 50
20 36 52
20 37 54
20 38 56
20 39 58
20 40 60
20 41 62
20 42 64
20 43 66
20 44 68
20 45 1
20 46 3
20 47 5
20 48 7
20 49 9
20 50 11
20 51 13
20 52 15
20 53 17
20 54 19
20 55 54
20 56 53
20 57 52
20 58 51
20 59 50
20 60 49
20 61 48
20 62 47
20 63 46
20 64 45
20 65 44
20 66 43
20 67 42
20 68 41
20 69 40
21 22 23
21 23 25
21 24 27
21 25 29
21 26 31
21 27 33
21 28 35
21 29 37
21 30 39
21 31 41
21 32 43
21 33 45
21 34 47
21 35 49
21 36 51
21 37 53
21 38 55
21 39 57
21 40 59
21 41 61
21 42 63
21 43 65
21 44 67
21 45 69
21 46 2
21 47 4
21 48 6
21 49 8
21 50 10
21 51 12
21 52 14
21 53 16
21 54 18
21 55 20
21 56 55
21 57 54
21 58 53
21 59 52
21 60 51
21 61 50
21 62 49
21 63 48
21 64 47
21 65 46
21 66 45
21 67 44
21 68 43
21 69 42
22 23 24
22 24 26
22 25 28
22 26 30
22 27 32
22 28 34
22 29 36
22 30 38
22 31 40
22 32 42
22 33 44
22 34 46
22 35 48
22 36 50
22 37 52
22 38 54
22 39 56
22 40 58
22 41 60
22 42 62
22 43 64
22 44 66
22 45 68
22 46 1
22 47 3
22 48 5
22 49 7
22 50 9
22 51 11
22 52 13
22 53 15
22 54 17
22 55 19
22 56 21
22 57 56
22 58 55
22 59 54
22 60 53
22 61 52
22 62 51
22 63 50
22 64 49
22 65 48
22 66 47
22 67 46
22 68 45
22 69 44
23 24 25
23 25 27
23 26 29
23 27 31
23 28 33
23 29 35
23 30 37
23 31 39
23 32 41
23 33 43
23 34 45
23 35 47
23 36 49
23 37 51
23 38 53
23 39 55
23 40 57
23 41 59
23 42 61
23 43 63
23 44 65
23 45 67
23 46 69
23 47 2
23 48 4
23 49 6
23 50 8
23 51 10
23 52 12
23 53 14
23 54 16
23 55 18
23 56 20
23 57 22
23 58 57
23 59 56
23 60 55
23 61 54
23 62 53
23 63 52
23 64 51
23 65 50
23 66 49
23 67 48
23 68 47
23 69 46
24 25 26
24 26 28
24 27 30
24 28 32
24 29 34
24 30 36
24 31 38
24 32 40
24 33 42
24 34 44
24 35 46
24 36 48
24 37 50
24 38 52
24 39 54
24 40 56
24 41 58
24 42 60
24 43 62
24 44 64
24 45 66
24 46 68
24 47 1
24 48 3
24 49 5
24 50 7
24 51 9
24 52 11
24 53 13
24 54 15
24 55 17
24 56 19
24 57 21
24 58 23
24 59 58
24 60 57
24 61 56
24 62 55
24 63 54
24 64 53
24 65 52
24 66 51
24 67 50
24 68 49
24 69 48
25 26 27
25 27 29
25 28 31
25 29 33
25 30 35
25 31 37
25 32 39
25 33 41
25 34 43
25 35 45
25 36 47
25 37 49
25 38 51
25 39 53
25 40 55
25 41 57
25 42 59
25 43 61
25 44 63
25 45 65
25 46 67
25 47 69
25 48 2
25 49 4
25 50 6
25 51 8
25 52 10
25 53 12
25 54 14
25 55 16
25 56 18
25 57 20
25 58 22
25 59 24
25 60 59
25 61 58
25 62 57
25 63 56
25 64 55
25 65 54
25 66 53
25 67 52
25 68 51
25 69 50
26 27 28
26 28 30
26 29 32
26 30 34
26 31 36
26 32 38
26 33 40
26 34 42
26 35 44
26 36 46
26 37 48
26 38 50
26 39 52
26 40 54
26 41 56
26 42 58
26 43 60
26 44 62
26 45 64
26 46 66
26 47 68
26 48 1
26 49 3
26 50 5
26 51 7
26 52 9
26 53 11
26 54 13
26 55 15
26 56 17
26 57 19
26 58 21
26 59 23
26 60 25
26 61 60
26 62 59
26 63 58
26 64 57
26 65 56
26 66 55
26 67 54
26 68 53
26 69 52
27 28 29
27 29 31
27 30 33
27 31 35
27 32 37
27 33 39
27 34 41
27 35 43
27 36 45
27 37 47
27 38 49
27 39 51
27 40 53
27 41 55
27 42 57
27 43 59
27 44 61
27 45 63
27 46 65
27 47 67
27 48 69
27 49 2
27 50 4
27 51 6
27 52 8
27 53 10
27 54 12
27 55 14
27 56 16
27 57 18
27 58 20
27 59 22
27 60 24
27 61 26
27 62 61
27 63 60
27 64 59
27 65 58
27 66 57
27 67 56
27 68 55
27 69 54
28 29 30
28 30 32
28 31 34
28 32 36
28 33 38
28 34 40
28 35 42
28 36 44
28 37 46
28 38 48
28 39 50
28 40 52
28 41 54
28 42 56
28 43 58
28 44 60
28 45 62
28 46 64
28 47 66
28 48 68
28 49 1
28 50 3
28 51 5
28 52 7
28 53 9
28 54 11
28 55 13
28 56 15
28 57 17
28 58 19
28 59 21
28 60 23
28 61 25
28 62 27
28 63 62
28 64 61
28 65 60
28 66 59
28 67 58
28 68 57
28 69 56
29 30 31
29 31 33
29 32 35
29 33 37
29 34 39
29 35 41
29 36 43
29 37 45
29 38 47
29 39 49
29 40 51
29 41 53
29 42 55
29 43 57
29 44 59
29 45 61
29 46 63
29 47 65
29 48 67
29 49 69
29 50 2
29 51 4
29 52 6
29 53 8
29 54 10
29 55 12
29 56 14
29 57 16
29 58 18
29 59 20
29 60 22
29 61 24
29 62 26
29 63 28
29 64 63
29 65 62
29 66 61
29 67 60
29 68 59
29 69 58
30 31 32
30 32 34
30 33 36
30 34 38
30 35 40
30 36 42
30 37 44
30 38 46
30 39 48
30 40 50
30 41 52
30 42 54
30 43 56
30 44 58
30 45 60
30 46 62
30 47 64
30 48 66
30 49 68
30 50 1
30 51 3
30 52 5
30 53 7
30 54 9
30 55 11
30 56 13
30 57 15
30 58 17
30 59 19
30 60 21
30 61 23
30 62 25
30 63 27
30 64 29
30 65 64
30 66 63
30 67 62
30 68 61
30 69 60
31 32 33
31 33 35
31 34 37
31 35 39
31 36 41
31 37 43
31 38 45
31 39 47
31 40 49
31 41 51
31 42 53
31 43 55
31 44 57
31 45 59
31 46 61
31 47 63
31 48 65
31 49 67
31 50 69
31 51 2
31 52 4
31 53 6
31 54 8
31 55 10
31 56 12
31 57 14
31 58 16
31 59 18
31 60 20
31 61 22
31 62 24
31 63 26
31 64 28
31 65 30
31 66 65
31 67 64
31 68 63
31 69 62
32 33 34
32 34 36
32 35 38
32 36 40
32 37 42
32 38 44
32 39 46
32 40 48
32 41 50
32 42 52
32 43 54
32 44 56
32 45 58
32 46 60
32 47 62
32 48 64
32 49 66
32 50 68
32 51 1
32 52 3
32 53 5
32 54 7
32 55 9
32 56 11
32 57 13
32 58 15
32 59 17
32 60 19
32 61 21
32 62 23
32 63 25
32 64 27
32 65 29
32 66 31
32 67 66
32 68 65
32 69 64
33 34 35
33 35 37
33 36 39
33 37 41
33 38 43
33 39 45
33 40 47
33 41 49
33 42 51
33 43 53
33 44 55
33 45 57
33 46 59
33 47 61
33 48 63
33 49 65
33 50 67
33 51 69
33 52 2
33 53 4
33 54 6
33 55 8
33 56 10
33 57 12
33 58 14
33 59 16
33 60 18
33 61 20
33 62 22
33 63 24
33 64 26
33 65 28
33 66 30
33 67 32
33 68 67
33 69 66
34 35 36
34 36 38
34 37 40
34 38 42
34 39 44
34 40 46
34 41 48
34 42 50
34 43 52
34 44 54
34 45 56
34 46 58
34 47 60
34 48 62
34 49 64
34 50 66
34 51 68
34 52 1
34 53 3
34 54 5
34 55 7
34 56 9
34 57 11
34 58 13
34 59 15
34 60 17
34 61 19
34 62 21
34 63 23
34 64 25
34 65 27
34 66 29
34 67 31
34 68 33
34 69 68
35 36 37
35 37 39
35 38 41
35 39 43
35 40 45
35 41 47
35 42 49
35 43 51
35 44 53
35 45 55
35 46 57
35 47 59
35 48 61
35 49 63
35 50 65
35 51 67
35 52 69
35 53 2
35 54 4
35 55 6
35 56 8
35 57 10
35 58 12
35 59 14
35 60 16
35 61 18
35 62 20
35 63 22
35 64 24
35 65 26
35 66 28
35 67 30
35 68 32
35 69 34
36 37 38
36 38 40
36 39 42
36 40 44
36 41 46
36 42 48
36 43 50
36 44 52
36 45 54
36 46 56
36 47 58
36 48 60
36 49 62
36 50 64
36 51 66
36 52 68
36 53 1
36 54 3
36 55 5
36 56 7
36 57 9
36 58 11
36 59 13
36 60 15
36 61 17
36 62 19
36 63 21
36 64 23
36 65 25
36 66 27
36 67 29
36 68 31
36 69 33
37 38 39
37 39 41
37 40 43
37 41 45
37 42 47
37 43 49
37 44 51
37 45 53
37 46 55
37 47 57
37 48 59
37 49 61
37 50 63
37 51 65
37 52 67
37 53 69
37 54 2
37 55 4
37 56 6
37 57 8
37 58 10
37 59 12
37 60 14
37 61 16
37 62 18
37 63 20
37 64 22
37 65 24
37 66 26
37 67 28
37 68 30
37 69 32
38 39 40
38 40 42
38 41 44
38 42 46
38 43 48
38 44 50
38 45 52
38 46 54
38 47 56
38 48 58
38 49 60
38 50 62
38 51 64
38 52 66
38 53 68
38 54 1
38 55 3
38 56 5
38 57 7
38 58 9
38 59 11
38 60 13
38 61 15
38 62 17
38 63 19
38 64 21
38 65 23
38 66 25
38 67 27
38 68 29
38 69 31
39 40 41
39 41 43
39 42 45
39 43 47
39 44 49
39 45 51
39 46 53
39 47 55
39 48 57
39 49 59
39 50 61
39 51 63
39 52 65
39 53 67
39 54 69
39 55 2
39 56 4
39 57 6
39 58 8
39 59 10
39 60 12
39 61 14
39 62 16
39 63 18
39 64 20
39 65 22
39 66 24
39 67 26
39 68 28
39 69 30
40 41 42
40 42 44
40 43 46
40 44 48
40 45 50
40 46 52
40 47 54
40 48 56
40 49 58
40 50 60
40 51 62
40 52 64
40 53 66
40 54 68
40 55 1
40 56 3
40 57 5
40 58 7
40 59 9
40 60 11
40 61 13
40 62 15
40 63 17
40 64 19
40 65 21
40 66 23
40 67 25
40 68 27
40 69 29
41 42 43
41 43 45
41 44 47
41 45 49
41 46 51
41 47 53
41 48 55
41 49 57
41 50 59
41 51 61
41 52 63
41 53 65
41 54 67
41 55 69
41 56 2
41 57 4
41 58 6
41 59 8
41 60 10
41 61 12
41 62 14
41 63 16
41 64 18
41 65 20
41 66 22
41 67 24
41 68 26
41 69 28
42 43 44
42 44 46
42 45 48
42 46 50
42 47 52
42 48 54
42 49 56
42 50 58
42 51 60
42 52 62
42 53 64
42 54 66
42 55 68
42 56 1
42 57 3
42 58 5
42 59 7
42 60 9
42 61 11
42 62 13
42 63 15
42 64 17
42 65 19
42 66 21
42 67 23
42 68 25
42 69 27
43 44 45
43 45 47
43 46 49
43 47 51
43 48 53
43 49 55
43 50 57
43 51 59
43 52 61
43 53 63
43 54 65
43 55 67
43 56 69
43 57 2
43 58 4
43 59 6
43 60 8
43 61 10
43 62 12
43 63 14
43 64 16
43 65 18
43 66 20
43 67 22
43 68 24
43 69 26
44 45 46
44 46 48
44 47 50
44 48 52
44 49 54
44 50 56
44 51 58
44 52 60
44 53 62
44 54 64
44 55 66
44 56 68
44 57 1
44 58 3
44 59 5
44 60 7
44 61 9
44 62 11
44 63 13
44 64 15
44 65 17
44 66 19
44 67 21
44 68 23
44 69 25
45 46 47
45 47 49
45 48 51
45 49 53
45 50 55
45 51 57
45 52 59
45 53 61
45 54 63
45 55 65
45 56 67
45 57 69
45 58 2
45 59 4
45 60 6
45 61 8
45 62 10
45 63 12
45 64 14
45 65 16
45 66 18
45 67 20
45 68 22
45 69 24
46 47 48
46 48 50
46 49 52
46 50 54
46 51 56
46 52 58
46 53 60
46 54 62
46 55 64
46 56 66
46 57 68
46 58 1
46 59 3
46 60 5
46 61 7
46 62 9
46 63 11
46 64 13
46 65 15
46 66 17
46 67 19
46 68 21
46 69 23
47 48 49
47 49 51
47 50 53
47 51 55
47 52 57
47 53 59
47 54 61
47 55 63
47 56 65
47 57 67
47 58 69
47 59 2
47 60 4
47 61 6
47 62 8
47 63 10
47 64 12
47 65 14
47 66 16
47 67 18
47 68 20
47 69 22
48 49 50
48 50 52
48 51 54
48 52 56
48 53 58
48 54 60
48 55 62
48 56 64
48 57 66
48 58 68
48 59 1
48 60 3
48 61 5
48 62 7
48 63 9
48 64 11
48 65 13
48 66 15
48 67 17
48 68 19
48 69 21
49 50 51
49 51 53
49 52 55
49 53 57
49 54 59
49 55 61
49 56 63
49 57 65
49 58 67
49 59 69
49 60 2
49 61 4
49 62 6
49 63 8
49 64 10
49 65 12
49 66 14
49 67 16
49 68 18
49 69 20
50 51 52
50 52 54
50 53 56
50 54 58
50 55 60
50 56 62
50 57 64
50 58 66
50 59 68
50 60 1
50 61 3
50 62 5
50 63 7
50 64 9
50 65 11
50 66 13
50 67 15
50 68 17
50 69 19
51 52 53
51 53 55
51 54 57
51 55 59
51 56 61
51 57 63
51 58 65
51 59 67
51 60 69
51 61 2
51 62 4
51 63 6
51 64 8
51 65 10
51 66 12
51 67 14
51 68 16
51 69 18
52 53 54
52 54 56
52 55 58
52 56 60
52 57 62
52 58 64
52 59 66
52 60 68
52 61 1
52 62 3
52 63 5
52 64 7
52 65 9
52 66 11
52 67 13
52 68 15
52 69 17
53 54 55
53 55 57
53 56 59
53 57 61
53 58 63
53 59 65
53 60 67
53 61 69
53 62 2
53 63 4
53 64 6
53 65 8
53 66 10
53 67 12
53 68 14
53 69 16
54 55 56
54 56 58
54 57 60
54 58 62
54 59 64
54 60 66
54 61 68
54 62 1
54 63 3
54 64 5
54 65 7
54 66 9
54 67 11
54 68 13
54 69 15
55 56 57
55 57 59
55 58 61
55 59 63
55 60 65
55 61 67
55 62 69
55 63 2
55 64 4
55 65 6
55 66 8
55 67 10
55 68 12
55 69 14
56 57 58
56 58 60
56 59 62
56 60 64
56 61 66
56 62 68
56 63 1
56 64 3
56 65 5
56 66 7
56 67 9
56 68 11
56 69 13
57 58 59
57 59 61
57 60 63
57 61 65
57 62 67
57 63 69
57 64 2
57 65 4
57 66 6
57 67 8
57 68 10
57 69 12
58 59 60
58 60 62
58 61 64
58 62 66
58 63 68
58 64 1
58 65 3
58 66 5
58 67 7
58 68 9
58 69 11
59 60 61
59 61 63
59 62 65
59 63 67
59 64 69
59 65 2
59 66 4
59 67 6
59 68 8
59 69 10
60 61 62
60 62 64
60 63 66
60 64 68
60 65 1
60 66 3
60 67 5
60 68 7
60 69 9
61 62 63
61 63 65
61 64 67
61 65 69
61 66 2
61 67 4
61 68 6
61 69 8
62 63 64
62 64 66
62 65 68
62 66 1
62 67 3
62 68 5
62 69 7
63 64 65
63 65 67
63 66 69
63 67 2
63 68 4
63 69 6
